Video ID,Video Title,Publish Date,View Count,Like Count,Dislike Count,Like-dislike Ratio
09EbOVi0ycA,Official Call of Duty®: WWII - The Resistance DLC 1 Live Action Trailer,2018-01-29T18:00:11Z,7949782,12407,2215,5.6
FqoGl1uuXLE,JUGANDO A MI PROPIO JUEGO EN ROBLOX..😲,2018-09-14T21:15:20Z,714476,105588,3031,34.84
AbGoD3t0dIY,"Far Cry 5 - Játssz úgy, mint Boomer! | Trailer | Ubisoft",2018-03-19T17:03:35Z,123099,140,5,28
Q4OF8jqXFv8,BOCAH GEMBEL GELANDANGAN JADI SULTAN -  GTA 5 UANG KAGET,2018-05-09T06:00:01Z,1214581,21171,997,21.23
UgADx40iQJc,PUBG Daily Funny WTF Moments Highlights Ep 430,2018-11-05T18:47:13Z,66513,1230,50,24.6
cs6AGjHgaxY,Une Grande Responsabilité | SPIDERMAN PS4 FR #FIN,2018-09-11T19:03:46Z,176364,4030,80,50.38
GY2YQzqydSw,Super Smash Bros. Ultimate Gameplay Pt. 3 - Nintendo Treehouse: Live | E3 2018,2018-06-13T02:15:05Z,452655,6825,256,26.66
PvA7jLnCMrE,Mario Tennis Aces - Birdo - Nintendo Switch,2018-09-28T13:00:03Z,552252,3563,562,6.34
O6OsAhjfxE8,LEGO LES INDESTRUCTIBLES #1,2018-06-15T17:32:04Z,597191,7340,282,26.03
iHbeGcjDNDc,LEGO LES INDESTRUCTIBLES #8 | Vigiles Vigilants,2018-06-21T14:23:01Z,145659,1481,46,32.2
zLcuW3sW8lU,PUBG Daily Funny WTF Moments Highlights Ep 347,2018-08-05T20:04:40Z,82129,1403,35,40.09
wjVogAWRkQA,Paladins Free-to-Play Trailer - Nintendo Switch,2018-07-25T17:00:07Z,192189,5829,221,26.38
w-WWTtlxTtQ,LEGO LES INDESTRUCTIBLES #6 | Fin Film 2,2018-06-19T14:45:00Z,486327,3555,206,17.26
h-Z4_BSN1nM,Fortnite Battle Royale: Team Minecraft! (Funny Moments),2018-02-25T00:52:33Z,44151,1599,35,45.69
sdZOpzTMsF0,ماين كرافت : حرب السرير في هايبكسل !؟ العوده الاسطوريةة !؟😱,2018-03-13T12:00:09Z,146528,17572,210,83.68
B0MNUdK4nac,LEGO LES INDESTRUCTIBLES #7 | L'Âge D'or,2018-06-20T13:00:03Z,210999,1785,60,29.75
Nadhrpawwqg,PUBG Funny & WTF Daily Best Moments and Epic Highlights! Ep 330,2018-07-17T17:52:47Z,80836,1431,47,30.45
W3EZ_1yqS4Q,Perdus en pleine mer! - RAFT FR #1 (COOP),2018-05-23T10:05:00Z,119014,2621,72,36.4
3kZRC6mZ3uM,JUST CAUSE 4 FR #1 (1440p - 60FPS),2018-11-30T17:01:01Z,83868,2897,55,52.67
0Pj4B1YuzE4,Sable | SPIDERMAN PS4 FR #11,2018-09-09T13:32:19Z,111142,2778,37,75.08
lq6M-mn9fxM,Diablo III: Eternal Collection - Launch Trailer - Nintendo Switch,2018-11-02T16:02:40Z,106760,1833,166,11.04
hH2VP0QwLzM,PUBG Funny WTF Moments Highlights Ep 189 (playerunknown's battlegrounds Plays),2018-02-14T00:37:02Z,178569,2405,103,23.35
kZpE-z5y1wU,MARIO + LAPINS CRÉTINS FR | DLC Donkey Kong #1,2018-06-26T16:15:01Z,159479,1750,85,20.59
v3UyFucwO00,LEGO AVENGERS INFINITY WAR (DLC LM2),2018-04-24T14:30:03Z,377243,4380,156,28.08
nlhQxD1kZYQ,Halloween | SPIDERMAN PS4 FR #10,2018-09-09T10:04:21Z,141041,2892,59,49.02
Js7NyYpSLLc,POKEMON LET'S GO FR #1,2018-11-16T17:11:37Z,179688,3734,93,40.15
GG1HmiDNttM,LUMINES REMASTERED Announcement Trailer - Nintendo Switch,2018-03-20T16:30:01Z,76148,898,74,12.14
wEkTiS4guSw,Début des missions secondaires | SPIDERMAN PS4 FR #19,2018-09-12T15:09:05Z,109689,2248,36,62.44
ASxfKEM6Zfw,SULTAN BELI RUMAH ANGKER - GTA 5 EKSPEDISI MERAH,2018-04-22T08:24:21Z,875411,8045,729,11.04
1zcsLgFm3D4,SKONCZYLEM ULEPSZAC MUR! | Clash Of Clans Polska,2018-03-28T14:06:08Z,37576,1183,45,26.29
qpBLLsloWws,LEGO AQUAMAN LE FILM (DLC #1 LEGO DC),2018-12-05T14:00:13Z,78150,1611,54,29.83
aF4hox1TaCc,아시아 바거대표 푸사 (181008),2018-10-08T16:31:05Z,27506,118,3,39.33
0xIn3LiFuk8,L'Atlantide | ASSASSIN'S CREED ODYSSEY FR #18,2018-10-15T16:30:00Z,22598,764,9,84.89
w9Un216QmBg,Le Chemin - GOD OF WAR FR #3,2018-04-20T10:01:00Z,182033,3901,71,54.94
9It6WneRtE8,LEGO LES INDESTRUCTIBLES #10 | Syndrome,2018-06-23T10:00:01Z,143895,1321,37,35.7
Etb7zJxP4BA,LEGO LES INDESTRUCTIBLES #FIN | L'Ultime Confrontation,2018-06-24T10:00:01Z,261085,1960,100,19.6
HTfqYInnZDM,Agitations en Mer | LEGO DC SUPER-VILAINS FR #6,2018-10-19T15:00:01Z,88750,1801,33,54.58
BgDyNzOwxco,Une Youtubeuse psychopathe | SPIDERMAN PS4 FR #24,2018-09-17T16:45:01Z,53920,1450,25,58
PVgr-jwp9_k,[외모지상주의] 정식 출시 기념! 국민웹툰작가 박태준 인터뷰,2018-11-27T02:00:17Z,121320,32,4,8
5HLDnAEsTac,POKEMON QUEST FR #1 Jeu gratuit sur Switch et Smarphone!,2018-05-30T11:13:16Z,104169,1777,65,27.34
coiurpOBi4Y,"[VRChat] Part 24 - DEATHRUN w/ AXION, MADVICIUS & FRIENDS! (VRChat Funny Moments)",2018-04-04T14:24:04Z,59894,1063,7,151.86
wvvo5riqSzs,Atreus prend trop la confiance! - GOD OF WAR FR #17,2018-04-26T18:48:31Z,119220,2560,46,55.65
8PQqL_HQU-E,KONVOI ADVENTURE HUMMER MOBIL SULTAN - REAL LIFE GTA 5 (11),2018-03-18T01:12:57Z,515396,4623,341,13.56
9m-qrCP4dK0,FIFA 19 FR | PSG - JUVENTUS (Ligue des Champions),2018-08-26T15:00:00Z,528555,5551,490,11.33
oZ1gpCu1Yr4,OVERCOOKED 2 FR (Preview) #1 | Réouverture de la Cuisine!,2018-06-22T11:00:04Z,42104,726,17,42.71
ozNjqIMySWU,Le cœur de la montagne - GOD OF WAR FR #9,2018-04-22T13:30:01Z,120914,2811,50,56.22
tba4UFHLuVY,FORTNITE SEZON 6 YENİLİKLER,2018-09-27T12:57:37Z,97084,1657,83,19.96
tRgNRU-Nfs4,Remnant: From the Ashes - Announcement Trailer | PS4,2018-07-12T23:14:52Z,140390,2586,105,24.63
wv05rB3l6Fk,LEGO les Indestructibles - Gameplay Preview #1 FR,2018-05-19T10:00:33Z,56045,1446,28,51.64
Cvt69Z4MAIk,DILAN 2018!! Milea Selingkuh 😢 - GTA 5 PARODY KOCAK,2018-02-23T07:00:00Z,2871088,16847,2074,8.12
IQTNyAbyHuU,Surf sur une Tornade ! | JUST CAUSE 4 FR #2,2018-11-30T20:00:02Z,43690,1449,22,65.86
jM-Imq6WCeA,SPYRO LE DRAGON 🔥 #1 | Spyro Reignited Trilogy FR,2018-11-11T14:00:05Z,205299,3030,120,25.25
NkxnVO6BqfA,LEGO DC SUPER-VILAINS - Tous les Véhicules !,2018-11-07T14:00:04Z,63373,1285,55,23.36
omTl6g7xplI,DETROIT BECOME HUMAN - Gameplay fr (Demo),2018-04-23T18:15:00Z,20175,858,9,95.33
Er_Bay5AOGI,Erreur : Fichier Introuvable | SPIDERMAN PS4 FR #21,2018-09-14T16:00:02Z,82710,1693,27,62.7
ZeQzjlTrrdg,Detroit: Become Human Digital Deluxe Edition - Get Heavy Rain Instantly | PS4,2018-05-11T18:31:01Z,75870,1838,91,20.2
34b6AGuCGog,Le fameux Alchimiste - GOD OF WAR FR #22,2018-04-30T16:00:01Z,77188,1785,37,48.24
96NPU19uVLA,Minecraft Avenue Modded SMP Episode 17: Tough Love,2018-01-04T00:24:06Z,30735,1660,23,72.17
Wo7s-GXuHx8,Je suis un Vampire 🦇 | VAMPYR FR #1,2018-06-05T16:01:19Z,146268,2883,102,28.26
T43Piibfqk8,L'attaque du Train! | RED DEAD REDEMPTION 2 FR 🤠 #3,2018-10-26T08:00:02Z,81297,2451,38,64.5
TduvAovhWJI,Formation de Stagiaires | JUST CAUSE 4 FR #4,2018-12-03T18:00:05Z,19968,825,16,51.56
6snKvx3DT18,SULTAN PIPIS DI POHON BERHANTU - GTA 5 DUA DUNIA,2018-05-12T06:00:01Z,1077344,8170,791,10.33
ScIjraE9MiQ,On l'a senti venir! - FIFA 19 FR | L'Aventure d'Alex Hunter #10,2018-10-10T16:30:01Z,14019,511,11,46.45
nDhSPl0NtQs,La Morgue | VAMPYR FR #2,2018-06-06T17:00:04Z,34536,835,24,34.79
JnJUVoKCXsE,Jade Dynasty Mobile,2018-07-25T10:19:34Z,473380,75,6,12.5
hHqZQPSLGgE,John Wicks revenge - A Fortnite Short Film,2018-05-25T15:44:43Z,1160339,21161,805,26.29
FbA-EwCDIFM,Atterrissage Forcé | SHADOW OF THE TOMB RAIDER FR #2,2018-09-12T15:30:01Z,72849,1451,26,55.81
Bv6neW6l01E,Sparte contre Athènes | ASSASSIN'S CREED ODYSSEY FR #6,2018-10-03T13:00:02Z,46552,1362,19,71.68
x3iKkhHsqE4,SOUTH PARK L'Annale Du Destin | DLC La Casa Bonita [1/2],2018-08-18T16:00:10Z,19972,555,18,30.83
4MIGp1A0xYE,Nigel West Dickens | RED DEAD REDEMPTION FR #4,2018-07-27T16:30:01Z,23875,692,19,36.42
eOxaO5YrOc0,Just Dance 2019 Demo - Play One Kiss for Free - Nintendo Switch,2018-11-30T17:00:05Z,164949,1512,187,8.09
rLSincXTug8,4 Minecrafters Play the *New* Minecraft Mini Game ‘Grid Runners’,2018-09-22T08:25:39Z,80176,2623,106,24.75
3JHn-981gjM,L'Oracle | ASSASSIN'S CREED ODYSSEY FR #8,2018-10-05T16:00:01Z,24375,912,10,91.2
BoNgxtqdmxk,الاسطورة تبقى اسطورة !؟ Minecraft l,2018-08-19T13:07:39Z,158916,19494,408,47.78
exaAWeVrhi4,《御神師-與神同行》沈農氏降臨-讓你長命百歲,2018-07-18T10:12:42Z,559515,14,4,3.5
abGn5cZY9hg,Let's Play Live #14 Zelda Breath of the Wild EXPERT (Labyrinthe et carte complète),2018-06-17T10:00:00Z,25602,1239,6,206.5
H-RVZ9aGJO4,On l'a trouvé! | ASSASSIN'S CREED ODYSSEY FR #16,2018-10-13T14:30:00Z,19609,725,10,72.5
thwyn6l6OX4,La bande s'effrite | RED DEAD REDEMPTION 2 FR #24,2018-11-06T16:41:01Z,21906,640,12,53.33
lS20Fm4Uvfs,Let's Play Antigraviator Part 1 - THE NEW WIPEOUT? | PC Gameplay,2018-06-06T17:24:50Z,13297,106,14,7.57
MvMJ0-IwQT0,EXTINCTION - Gameplay | Decouverte FR,2018-04-10T16:30:00Z,10096,338,15,22.53
1uUBaFx5C8s,ANAK GTA MAIN ML FANNY DARAT - TEST STREAMING,2018-05-27T07:51:58Z,25504,725,38,19.08
jUfw6wwxjig,METAL GEAR SURVIVE (COOP) Stop faire le fanboy!,2018-01-19T11:00:05Z,18742,611,36,16.97
Z5l0dEgRWpg,No Copyright Gaming Music - Horn Crack [ Soundcheck ] - DJ Sarang - CoverFire Gaming,2018-04-18T06:41:33Z,6367770,19644,3239,6.06
sfA59ZpvDv8,SNK HEROINES Tag Team Frenzy - Features Trailer - Nintendo Switch,2018-07-19T17:00:05Z,156095,3091,297,10.41
